TABLE_NAME,INDEX_NAME,INDEX_TYPE,IS_UNIQUE,IS_PRIMARY_KEY,COLUMN_NAME,KEY_ORDINAL,IS_INCLUDED_COLUMN
TEST_RESULT,PK_TEST_RESULT,CLUSTERED,YES,YES,COUNT_NO,4,NO
TEST_RESULT,X_TESTRES_1,NONCLUSTERED,NO,NO,TEST_ID,1,NO
TEST_RESULT,X_TESTRES_1,NONCLUSTERED,NO,NO,STEP_NO,2,NO
TEST_RESULT,X_TESTRES_2,NONCLUSTERED,NO,NO,SUBGROUP_NO,1,NO
TEST_RESULT,X_TESTRES_2,NONCLUSTERED,NO,NO,COUNT_NO,2,NO
TEST_RESULT,X_TESTRES_3,NONCLUSTERED,NO,NO,RESULT_DATETIME,1,NO
TEST_RESULT,X_TESTRES_4,NONCLUSTERED,NO,NO,PART_ID,1,NO
TEST_RESULT,X_TESTRES_5,NONCLUSTERED,NO,NO,TYPE,1,NO
TEST_RESULT,X_TESTRES_5,NONCLUSTERED,NO,NO,BASE_ID,2,NO
TEST_RESULT,X_TESTRES_5,NONCLUSTERED,NO,NO,LOT_ID,3,NO
TEST_RESULT,X_TESTRES_5,NONCLUSTERED,NO,NO,SPLIT_ID,4,NO
TEST_RESULT,X_TESTRES_5,NONCLUSTERED,NO,NO,SUB_ID,5,NO
TEST_RESULT,X_TESTRES_5,NONCLUSTERED,NO,NO,OP_SEQ_NO,6,NO
TEST_RESULT,X_TESTRES_6,NONCLUSTERED,NO,NO,GAGE_ID,1,NO
TEST_RESULT,X_TESTRES_7,NONCLUSTERED,NO,NO,EMPLOYEE_ID,1,NO
TEST_STEP,PK_TEST_STEP,CLUSTERED,YES,YES,TEST_ID,1,NO
TEST_STEP,PK_TEST_STEP,CLUSTERED,YES,YES,STEP_NO,2,NO
TEST_STEP,X_TSTEP_1,NONCLUSTERED,NO,NO,TEST_ID,1,NO
TEST_STEP,X_TSTEP_1,NONCLUSTERED,NO,NO,SEQ_NO,2,NO
TEST_STEP,X_TSTEP_2,NONCLUSTERED,NO,NO,GAGE_ID,1,NO
TEST_STEP_BINARY,PK_TEST_STEP_BINARY,CLUSTERED,YES,YES,TEST_ID,1,NO
TEST_STEP_BINARY,PK_TEST_STEP_BINARY,CLUSTERED,YES,YES,STEP_NO,2,NO
TEST_STEP_BINARY,PK_TEST_STEP_BINARY,CLUSTERED,YES,YES,TYPE,3,NO
TMP_KREI_2219,X_TMP_KREI_2219,NONCLUSTERED,NO,NO,tmp_part_id,1,NO
TMP_KREI_2219,X_TMP_KREI_2219,NONCLUSTERED,NO,NO,tmp_eng_id,2,NO
TMP_KREI_3912,X_TMP_KREI_3912,NONCLUSTERED,NO,NO,tmp_part_id,1,NO
TMP_KREI_3912,X_TMP_KREI_3912,NONCLUSTERED,NO,NO,tmp_eng_id,2,NO
TOOLBAR,PK_TOOLBAR,CLUSTERED,YES,YES,USER_ID,1,NO
TOOLBAR,PK_TOOLBAR,CLUSTERED,YES,YES,PROGRAM_ID,2,NO
TOOLBAR,PK_TOOLBAR,CLUSTERED,YES,YES,ID,3,NO
TRACE,PK_TRACE,CLUSTERED,YES,YES,PART_ID,1,NO
TRACE,PK_TRACE,CLUSTERED,YES,YES,ID,2,NO
TRACE,X_TRACE_1,NONCLUSTERED,YES,NO,NUMBERING_ID,1,NO
TRACE,X_TRACE_1,NONCLUSTERED,YES,NO,ID,2,NO
TRACE,X_TRACE_2,NONCLUSTERED,NO,NO,ID,1,NO
TRACE,X_TRACE_2,NONCLUSTERED,NO,NO,PART_ID,2,NO
TRACE_DATE,PK_TRACE_DATE,CLUSTERED,YES,YES,PART_ID,1,NO
TRACE_DATE,PK_TRACE_DATE,CLUSTERED,YES,YES,DATE_NAME,2,NO
TRACE_DOCUMENTS,PK_TRACE_DOCUMENTS,CLUSTERED,YES,YES,TRACE_ID,1,NO
TRACE_DOCUMENTS,PK_TRACE_DOCUMENTS,CLUSTERED,YES,YES,REFERENCE,2,NO
TRACE_HISTORY,PK_TRACE_HISTORY,CLUSTERED,YES,YES,PART_ID,1,NO
TRACE_HISTORY,PK_TRACE_HISTORY,CLUSTERED,YES,YES,TRACE_ID,2,NO
TRACE_HISTORY,PK_TRACE_HISTORY,CLUSTERED,YES,YES,CREATE_DATE,3,NO
TRACE_INV_TRANS,PK_TRACE_INV_TRANS,CLUSTERED,YES,YES,PART_ID,1,NO
